User_ID,Product_ID,Gender,Age Group,Age,Marital_Status,District,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1005446,P00247642,Male,51-55,52,0,Erode,Central,Govt,Food,4,15321,,
1005447,P00275642,Female,46-50,48,1,Kanchipuram,Northern,IT Sector,Auto,3,35496,,
1005447,P00188742,Female,46-50,48,1,Coimbatore,Western,Banking,Electronics & Gadgets,3,8055,,
1005447,P00188542,Female,46-50,46,1,Coimbatore,Western,Automobile,Pet Care,3,1381,,
1005448,P00001742,Female,46-50,48,0,Kanchipuram,Northern,Chemical,Electronics & Gadgets,2,3887,,
1005448,P00285542,Female,46-50,48,0,Kanyakumari,Southern,Lawyer,Clothing & Apparel,4,5209,,
1005448,P0096542,Female,46-50,48,0,Theni,Western,Chemical,Veterinary,3,1072,,
1005450,P00216342,Female,18-25,23,0,Madurai,Southern,Food Processing,Clothing & Apparel,4,7075,,
1005450,P00161942,Female,18-25,22,1,Cuddalore,Eastern,Lawyer,Clothing & Apparel,3,8803,,
1005450,P00304142,Female,18-25,24,0,Sivagangai,Central,Media,Clothing & Apparel,2,6932,,
1005451,P00299842,Male,26-35,31,1,Sivagangai,Central,Govt,Household items,4,3061,,
1005452,P00057242,Female,36-45,40,0,Trichy,Central,Govt,Footwear & Shoes,4,12540,,
1005452,P00174442,Female,36-45,37,1,Sivagangai,Central,IT Sector,Clothing & Apparel,4,1788,,
1005453,P00086342,Female,18-25,22,1,Kanyakumari,Southern,Aviation,Electronics & Gadgets,2,2211,,
1005453,P00114942,Male,18-25,23,1,Sivagangai,Central,Textile,Books,4,10401,,
1005454,P00276042,Female,36-45,43,0,Kanyakumari,Southern,Govt,Household items,1,3005,,
1005455,P00236942,Male,18-25,24,0,Kanchipuram,Northern,Hospitality,Electronics & Gadgets,2,6115,,
1005455,P00248142,Male,18-25,19,1,Vellore,Northern,Healthcare,Games & Toys,1,13289,,
1005455,P00248142,Male,18-25,19,1,Vellore,Northern,Healthcare,Games & Toys,4,13289,,
1005456,P00100442,Male,36-45,40,1,Kanchipuram,Northern,IT Sector,Electronics & Gadgets,3,9844,,
1005457,P00161942,Female,18-25,20,0,Madurai,Southern,IT Sector,Games & Toys,1,13176,,
1005457,P00226342,Female,18-25,25,1,Coimbatore,Western,Agriculture,Sports Products,2,13658,,
1005457,P00190742,Female,18-25,18,0,Tiruvarur,Southern,Healthcare,Food,2,4235,,
1005458,P00151742,Male,18-25,23,0,Kanchipuram,Northern,Healthcare,Food,2,19586,,
1005458,P00293342,Male,18-25,22,1,Trichy,Central,Agriculture,Games & Toys,2,16081,,
1005458,P00317842,Male,18-25,22,1,Chennai,Northern,Lawyer,Household items,1,2373,,
1005458,P00151742,Male,18-25,23,0,Salem,Western,Healthcare,Food,1,19586,,
1005458,P00297042,Male,18-25,21,0,Theni,Western,IT Sector,Pet Care,2,2737,,
1005459,P00230342,Male,0-17,15,0,Cuddalore,Eastern,Healthcare,Food,2,11973,,
1005459,P00276742,Male,0-17,12,0,Tiruvallur,Northern,IT Sector,Food,1,4204,,
1005460,P00338442,Female,18-25,21,1,Cuddalore,Eastern,Textile,Clothing & Apparel,2,5386,,
1005460,P0099342,Female,18-25,18,1,Tiruvallur,Northern,Banking,Electronics & Gadgets,4,7871,,
1005461,P00195642,Female,51-55,52,1,Madurai,Southern,Hospitality,Clothing & Apparel,2,1851,,
1005461,P00013742,Female,51-55,52,0,Sivagangai,Central,Lawyer,Electronics & Gadgets,4,7909,,
1005464,P00274242,Female,36-45,37,1,Theni,Western,IT Sector,Tupperware,2,16947,,
1005464,P00110542,Female,36-45,44,0,Coimbatore,Western,Banking,Food,3,3877,,
1005466,P00084942,Female,26-35,30,0,Kanchipuram,Northern,Retail,Electronics & Gadgets,1,9703,,
1005466,P00033342,Female,26-35,33,1,Kanyakumari,Southern,Banking,Footwear & Shoes,3,16732,,
1005466,P00268442,Female,26-35,29,1,Erode,Central,Healthcare,Clothing & Apparel,2,7062,,
1005468,P00329442,Female,26-35,35,0,Trichy,Central,Retail,Stationery,2,16673,,
1005468,P00248942,Female,26-35,32,1,Trichy,Central,Govt,Food,1,7683,,
1005468,P00107642,Female,26-35,32,1,Chennai,Northern,Aviation,Food,1,15531,,
1005468,P00009442,Female,26-35,31,0,Chennai,Northern,Aviation,Food,3,11521,,
1005468,P00028842,Female,26-35,27,0,Cuddalore,Eastern,Automobile,Clothing & Apparel,1,3524,,
1005468,P00050342,Female,26-35,34,0,Coimbatore,Western,IT Sector,Household items,4,3090,,
1005468,P00104842,Female,26-35,28,0,Tiruvallur,Northern,Govt,Electronics & Gadgets,1,9769,,
1005468,P00268842,Female,26-35,35,1,Sivagangai,Central,Aviation,Sports Products,4,13424,,
1005469,P00344442,Female,36-45,44,1,Chennai,Northern,Banking,Clothing & Apparel,2,1904,,
1005470,P00059442,Male,55+,62,1,Cuddalore,Eastern,Banking,Footwear & Shoes,2,16143,,
1005470,P00315042,Female,55+,66,0,Theni,Western,Healthcare,Beauty,3,3234,,
1005470,P00236942,Female,55+,83,1,Coimbatore,Western,Chemical,Food,3,11963,,
1005470,P00084842,Female,55+,74,0,Coimbatore,Western,Healthcare,Electronics & Gadgets,1,8079,,
1005471,P00295942,Female,18-25,22,1,Kanchipuram,Northern,Media,Food,2,19041,,
1005471,P00059442,Female,18-25,19,1,Kanyakumari,Southern,IT Sector,Food,2,15404,,
1005472,P00187942,Male,36-45,40,0,Kanchipuram,Northern,Aviation,Household items,4,3814,,
1005472,P00088042,Female,36-45,40,1,Trichy,Central,Aviation,Footwear & Shoes,4,16865,,
1005472,P00034042,Female,36-45,41,1,Tiruvallur,Northern,IT Sector,Electronics & Gadgets,3,9824,,
1005472,P00119642,Female,36-45,39,0,Tiruvallur,Northern,Retail,Electronics & Gadgets,2,7891,,
1005472,P00205642,Female,36-45,40,1,Tiruvallur,Northern,Healthcare,Electronics & Gadgets,4,6098,,
1005473,P00031042,Female,26-35,29,0,Kanchipuram,Northern,Chemical,Food,1,15267,,
1005473,P00313842,Female,26-35,31,0,Ariyalur,Central,Aviation,Games & Toys,1,9568,,
1005473,P00110942,Female,26-35,29,0,Kanyakumari,Southern,Textile,Clothing & Apparel,1,8581,,
1005473,P00084842,Female,26-35,28,0,Theni,Western,IT Sector,Food,3,11439,,
1005474,P00111142,Female,26-35,30,0,Tiruvallur,Northern,Textile,Electronics & Gadgets,3,4228,,
1005475,P00284642,Female,26-35,32,0,Chennai,Northern,Media,Sports Products,2,13624,,
1005475,P00110842,Female,26-35,28,0,Sivagangai,Central,Healthcare,Footwear & Shoes,2,16214,,
1005479,P00331942,Female,36-45,44,0,Coimbatore,Western,Media,Electronics & Gadgets,2,9696,,
1005480,P00035542,Male,26-35,33,0,Chennai,Northern,Hospitality,Clothing & Apparel,4,3639,,
1005480,P00006842,Male,26-35,29,1,Sivagangai,Central,Chemical,Office,1,760,,
1005481,P00277642,Female,46-50,46,0,Coimbatore,Western,Govt,Furniture,1,20673,,
1005482,P00163442,Male,18-25,19,1,Trichy,Central,Banking,Household items,1,3790,,
1005482,P00249642,Female,18-25,20,1,Theni,Western,Banking,Clothing & Apparel,3,8790,,
1005482,P00184042,Female,18-25,19,1,Coimbatore,Western,Media,Food,3,4298,,
1005482,P00145042,Female,18-25,19,0,Sivagangai,Central,Retail,Food,4,15283,,
1005483,P00212942,Male,26-35,32,1,Chennai,Northern,Healthcare,Clothing & Apparel,1,2046,,
1005483,P00016142,Male,26-35,34,0,Salem,Western,Retail,Food,3,11753,,
1005484,P00112142,Female,46-50,47,0,Vellore,Northern,IT Sector,Electronics & Gadgets,1,4086,,
1005485,P00127342,Female,26-35,31,0,Chennai,Northern,Media,Clothing & Apparel,2,5259,,
1005487,P00110942,Female,26-35,30,0,Salem,Western,Healthcare,Clothing & Apparel,4,7104,,
1005488,P00201342,Male,26-35,27,0,Theni,Western,IT Sector,Footwear & Shoes,4,12232,,
1005488,P00053742,Female,26-35,35,0,Coimbatore,Western,Chemical,Food,2,19433,,
1005489,P00248142,Female,18-25,20,1,Sivagangai,Central,Construction,Clothing & Apparel,1,1886,,
1005490,P00044442,Female,46-50,46,0,Ariyalur,Central,Hospitality,Clothing & Apparel,2,8783,,
1005490,P00191242,Female,46-50,48,0,Kanyakumari,Southern,Govt,Clothing & Apparel,3,7096,,
1005490,P00295942,Female,46-50,46,1,Erode,Central,Retail,Clothing & Apparel,2,5317,,
1005491,P00112442,Female,18-25,22,1,Theni,Western,Construction,Furniture,3,12691,,
1005492,P00347642,Female,18-25,21,1,Madurai,Southern,Media,Food,2,15358,,
1005492,P00240142,Female,18-25,22,1,Kanyakumari,Southern,Govt,Clothing & Apparel,1,6910,,
1005492,P00297342,Male,18-25,25,0,Theni,Western,Textile,Food,2,11944,,
1005492,P00156342,Female,18-25,23,0,Sivagangai,Central,Healthcare,Food,2,19007,,
1005492,P00150842,Female,18-25,21,1,Sivagangai,Central,Banking,Household items,2,2303,,
1005493,P00036242,Male,36-45,45,1,Kanchipuram,Northern,Agriculture,Hand & Power Tools,3,23160,,
1005493,P00267742,Female,36-45,45,1,Trichy,Central,Banking,Clothing & Apparel,1,5354,,
1005493,P00219242,Female,36-45,45,1,Tirunelveli,Southern,IT Sector,Games & Toys,3,9766,,
1005493,P00211142,Female,36-45,42,1,Cuddalore,Eastern,IT Sector,Clothing & Apparel,2,5275,,
1005493,P00231142,Female,36-45,44,0,Kanyakumari,Southern,Healthcare,Clothing & Apparel,4,6878,,
1005493,P00059442,Female,36-45,38,1,Salem,Western,IT Sector,Clothing & Apparel,3,1875,,
1005493,P00225042,Male,36-45,44,0,Theni,Western,Healthcare,Household items,2,3774,,
1005493,P00351042,Female,36-45,45,1,Coimbatore,Western,Aviation,Food,2,11731,,
1005493,P00295842,Female,36-45,43,1,Tiruvallur,Northern,Chemical,Electronics & Gadgets,1,5918,,
1005493,P00110942,Female,36-45,41,0,Sivagangai,Central,Healthcare,Clothing & Apparel,2,3605,,
1005493,P00052242,Male,36-45,45,0,Erode,Central,Banking,Furniture,4,3992,,
1005494,P00117342,Male,36-45,44,0,Coimbatore,Western,Healthcare,Food,4,15323,,
1005497,P00117042,Female,26-35,35,0,Trichy,Central,Construction,Footwear & Shoes,4,12771,,
1005501,P00202542,Male,26-35,26,0,Tirunelveli,Southern,Healthcare,Electronics & Gadgets,4,6069,,
1005501,P00218242,Female,26-35,33,0,Ariyalur,Central,Aviation,Clothing & Apparel,2,1917,,
1005501,P00271142,Female,26-35,29,0,Kanyakumari,Southern,Lawyer,Food,2,15473,,
1005501,P00150942,Female,26-35,27,0,Coimbatore,Western,Aviation,Food,2,15723,,
1005501,P00237142,Female,26-35,31,0,Coimbatore,Western,Construction,Household items,3,3125,,
1005501,P00259442,Female,26-35,35,0,Sivagangai,Central,Media,Food,4,11989,,
1005502,P00346642,Female,26-35,26,0,Ariyalur,Central,Lawyer,Electronics & Gadgets,2,8105,,
1005502,P00344842,Female,26-35,30,1,Sivagangai,Central,Healthcare,Electronics & Gadgets,2,4171,,
1005504,P00158242,Female,46-50,50,0,Kanchipuram,Northern,Lawyer,Food,1,7670,,
1005504,P00013142,Female,46-50,46,0,Madurai,Southern,Media,Food,1,15630,,
1005504,P00108042,Female,46-50,46,1,Kanyakumari,Southern,Banking,Sports Products,3,10579,,
1005504,P00002442,Female,46-50,47,0,Sivagangai,Central,Healthcare,Food,1,15749,,
1005504,P00154042,Female,46-50,46,0,Sivagangai,Central,IT Sector,Sports Products,1,8015,,
1005506,P00330342,Male,18-25,24,1,Salem,Western,IT Sector,Electronics & Gadgets,3,10047,,
1005507,P00250342,Female,46-50,47,0,Theni,Western,IT Sector,Beauty,1,3114,,
1005508,P00035842,Female,26-35,35,0,Theni,Western,Hospitality,Veterinary,1,1773,,
1005509,P00121542,Female,26-35,33,1,Trichy,Central,Healthcare,Footwear & Shoes,3,8739,,
1005511,P00204242,Female,46-50,48,1,Madurai,Southern,IT Sector,Food,1,15412,,
1005511,P00344042,Female,46-50,50,1,Tirunelveli,Southern,Chemical,Food,3,19147,,
1005511,P00120342,Female,46-50,47,0,Chennai,Northern,Hospitality,Clothing & Apparel,2,3439,,
1005511,P00241542,Female,46-50,47,1,Kanyakumari,Southern,IT Sector,Food,2,15883,,
1005511,P00111242,Female,46-50,49,1,Kanyakumari,Southern,Banking,Clothing & Apparel,4,8863,,
1005511,P00126142,Female,46-50,48,0,Kanyakumari,Southern,Agriculture,Clothing & Apparel,3,3597,,
1005511,P00305142,Male,46-50,47,1,Theni,Western,Chemical,Electronics & Gadgets,2,9841,,
1005511,P00127742,Female,46-50,50,1,Sivagangai,Central,Aviation,Footwear & Shoes,2,16300,,
1005511,P00287642,Female,46-50,46,1,Sivagangai,Central,Aviation,Food,1,11671,,
1005511,P00084542,Female,46-50,47,0,Sivagangai,Central,IT Sector,Clothing & Apparel,1,8814,,
1005512,P00277442,Male,26-35,28,0,Madurai,Southern,Healthcare,Clothing & Apparel,2,8752,,
1005512,P00216342,Male,26-35,27,1,Trichy,Central,Govt,Footwear & Shoes,2,12709,,
1005512,P00304142,Male,26-35,29,0,Trichy,Central,Lawyer,Household items,1,3037,,
1005512,P00304142,Male,26-35,29,0,Ariyalur,Central,Lawyer,Household items,3,3037,,
1005515,P00025442,Female,18-25,25,0,Kanchipuram,Northern,Food Processing,Electronics & Gadgets,1,5924,,
1005515,P00239842,Female,18-25,23,0,Theni,Western,Banking,Furniture,1,15994,,
1005515,P00113242,Female,18-25,22,0,Coimbatore,Western,Healthcare,Food,1,11777,,
1005516,P00282442,Male,51-55,54,1,Madurai,Southern,Food Processing,Electronics & Gadgets,2,8096,,
1005517,P00107642,Male,55+,65,0,Chennai,Northern,Aviation,Footwear & Shoes,1,4127,,
1005517,P00113042,Male,55+,82,0,Kanyakumari,Southern,Aviation,Footwear & Shoes,2,20278,,
1005517,P00246942,Female,55+,66,1,Sivagangai,Central,Automobile,Food,1,19220,,
1005517,P00085542,Male,55+,75,1,Sivagangai,Central,IT Sector,Footwear & Shoes,3,4143,,
1005518,P00134142,Female,51-55,53,0,Sivagangai,Central,Automobile,Electronics & Gadgets,1,7895,,
1005519,P00129842,Male,36-45,39,0,Kanyakumari,Southern,Banking,Household items,3,3848,,
1005520,P00184442,Female,46-50,50,0,Ariyalur,Central,Hospitality,Electronics & Gadgets,4,8083,,
1005520,P00178042,Female,46-50,46,0,Cuddalore,Eastern,Healthcare,Electronics & Gadgets,2,7779,,
1005520,P00334242,Female,46-50,48,0,Theni,Western,Chemical,Furniture,1,12175,,
1005520,P00316642,Female,46-50,47,0,Theni,Western,Retail,Footwear & Shoes,1,8765,,
1005520,P00184442,Female,46-50,50,0,Tiruvarur,Southern,Hospitality,Electronics & Gadgets,1,8083,,
1005520,P00114042,Female,46-50,49,0,Sivagangai,Central,Retail,Footwear & Shoes,3,12566,,
1005520,P00183342,Female,46-50,48,0,Erode,Central,Hospitality,Furniture,1,12504,,
1005522,P00179742,Female,26-35,35,1,Trichy,Central,Automobile,Footwear & Shoes,1,20770,,
1005522,P00299242,Female,26-35,34,0,Theni,Western,Textile,Food,1,12090,,
1005522,P00082342,Female,26-35,29,0,Coimbatore,Western,Govt,Electronics & Gadgets,3,10074,,
1005522,P00253142,Female,26-35,29,1,Sivagangai,Central,Automobile,Furniture,1,12582,,
1005522,P00282642,Female,26-35,32,0,Sivagangai,Central,Textile,Electronics & Gadgets,4,10022,,
1005523,P00282142,Female,36-45,42,1,Kanchipuram,Northern,Aviation,Auto,1,19325,,
1005523,P00121642,Female,36-45,40,0,Sivagangai,Central,IT Sector,Food,1,15914,,
1005524,P00202542,Female,0-17,17,1,Tiruvallur,Northern,IT Sector,Electronics & Gadgets,2,8134,,
1005526,P00273842,Male,36-45,42,0,Kanyakumari,Southern,Construction,Clothing & Apparel,2,6980,,
1005526,P00029442,Male,36-45,41,0,Theni,Western,Healthcare,Electronics & Gadgets,3,9936,,
1005526,P00109542,Male,36-45,43,0,Sivagangai,Central,Hospitality,Sports Products,2,10865,,
1005526,P00188742,Male,36-45,45,0,Sivagangai,Central,Construction,Clothing & Apparel,2,5435,,
1005526,P00241142,Male,36-45,45,0,Erode,Central,Healthcare,Clothing & Apparel,4,8654,,
1005528,P00184942,Female,51-55,52,0,Theni,Western,Automobile,Clothing & Apparel,3,8844,,
1005530,P00048442,Male,18-25,22,1,Madurai,Southern,Textile,Household items,1,3824,,
1005530,P00346442,Male,18-25,20,1,Cuddalore,Eastern,Aviation,Food,4,11667,,
1005530,P00129542,Male,18-25,22,1,Kanyakumari,Southern,Aviation,Food,3,8212,,
1005530,P00128242,Male,18-25,24,1,Coimbatore,Western,Hospitality,Food,4,11818,,
1005531,P00147742,Female,51-55,54,0,Tiruvarur,Southern,Automobile,Food,3,8197,,
1005534,P00250342,Female,46-50,47,0,Chennai,Northern,Hospitality,Food,2,11591,,
1005535,P00265242,Female,26-35,33,0,Kanchipuram,Northern,Textile,Beauty,2,4470,,
1005535,P00274342,Female,26-35,26,0,Trichy,Central,Healthcare,Footwear & Shoes,1,16142,,
1005536,P00027542,Female,26-35,34,0,Kanchipuram,Northern,Aviation,Food,2,19690,,
1005536,P00149342,Female,26-35,34,0,Madurai,Southern,Media,Clothing & Apparel,2,6853,,
1005536,P00346542,Female,26-35,29,0,Trichy,Central,Banking,Footwear & Shoes,2,12386,,
1005536,P00019042,Female,26-35,29,0,Tirunelveli,Southern,Banking,Furniture,4,4523,,
1005536,P00251342,Female,26-35,34,0,Chennai,Northern,Food Processing,Clothing & Apparel,1,6962,,
1005536,P0094142,Female,26-35,26,1,Cuddalore,Eastern,Food Processing,Clothing & Apparel,4,3573,,
1005536,P00351342,Female,26-35,31,0,Kanyakumari,Southern,Healthcare,Household items,4,3878,,
1005536,P00261542,Female,26-35,31,0,Sivagangai,Central,Govt,Sports Products,1,13578,,
1005537,P00279542,Male,55+,64,0,Coimbatore,Western,Lawyer,Clothing & Apparel,3,7177,,
1005538,P00269542,Female,46-50,49,1,Kanyakumari,Southern,Banking,Footwear & Shoes,1,20664,,
1005538,P00324642,Female,46-50,47,0,Kanyakumari,Southern,Aviation,Footwear & Shoes,2,4819,,
1005538,P00086142,Female,46-50,48,0,Sivagangai,Central,Healthcare,Food,4,15887,,
1005539,P00088742,Male,26-35,30,0,Theni,Western,Automobile,Household items,1,3083,,
1005540,P00344042,Female,36-45,45,1,Tirunelveli,Southern,IT Sector,Sports Products,1,13467,,
1005543,P00112142,Female,26-35,30,0,Chennai,Northern,Media,Food,2,15691,,
1005543,P00121642,Male,26-35,35,1,Cuddalore,Eastern,Media,Books,1,13213,,
1005545,P00111842,Male,36-45,38,1,Trichy,Central,IT Sector,Clothing & Apparel,4,3645,,
1005545,P00018342,Male,36-45,45,0,Tirunelveli,Southern,Food Processing,Games & Toys,4,10088,,
1005545,P00113042,Male,36-45,39,0,Coimbatore,Western,Healthcare,Electronics & Gadgets,3,7789,,
1005545,P00018342,Male,36-45,45,0,Tiruvarur,Southern,Food Processing,Games & Toys,3,10088,,
1005547,P00207342,Male,18-25,18,1,Trichy,Central,Aviation,Food,3,15765,,
1005547,P00221442,Male,18-25,20,1,Tirunelveli,Southern,Aviation,Books,1,10245,,
1005548,P00021042,Male,18-25,25,1,Theni,Western,Aviation,Food,3,11669,,
1005548,P00324942,Male,18-25,19,1,Coimbatore,Western,Govt,Beauty,4,3207,,
1005550,P00051442,Female,36-45,44,0,Kanchipuram,Northern,Construction,Electronics & Gadgets,2,6074,,
1005550,P00035842,Female,36-45,37,0,Kanchipuram,Northern,Healthcare,Beauty,1,6025,,
1005550,P00024742,Female,36-45,38,1,Trichy,Central,Banking,Footwear & Shoes,3,12670,,
1005550,P00105442,Female,36-45,45,0,Cuddalore,Eastern,Healthcare,Electronics & Gadgets,2,5965,,
1005550,P00262442,Female,36-45,40,0,Theni,Western,IT Sector,Beauty,1,6034,,
1005550,P00010842,Female,36-45,36,1,Coimbatore,Western,IT Sector,Games & Toys,1,3647,,
1005550,P00194442,Female,36-45,42,0,Coimbatore,Western,Agriculture,Clothing & Apparel,3,1854,,
1005550,P00224142,Female,36-45,42,0,Tiruvallur,Northern,IT Sector,Electronics & Gadgets,2,8088,,
1005551,P00232542,Male,36-45,42,0,Theni,Western,Automobile,Electronics & Gadgets,4,5927,,
1005551,P00181842,Male,36-45,39,0,Coimbatore,Western,Media,Food,3,11731,,
1005553,P00344242,Male,36-45,38,1,Kanyakumari,Southern,Govt,Footwear & Shoes,4,8225,,
1005553,P00181842,Female,36-45,43,0,Salem,Western,Automobile,Electronics & Gadgets,1,4178,,
1005553,P00015942,Female,36-45,42,1,Theni,Western,Healthcare,Electronics & Gadgets,3,5875,,
1005553,P00265742,Female,36-45,37,1,Coimbatore,Western,Textile,Beauty,4,6053,,
1005555,P00074142,Female,0-17,17,1,Theni,Western,Food Processing,Electronics & Gadgets,1,6018,,
1005555,P00147342,Male,0-17,16,1,Coimbatore,Western,Healthcare,Stationery,1,16856,,
1005555,P00074142,Female,0-17,17,1,Vellore,Northern,Food Processing,Electronics & Gadgets,2,6018,,
1005555,P00110842,Female,0-17,16,1,Sivagangai,Central,Automobile,Beauty,1,7625,,
1005555,P00195342,Female,0-17,14,1,Erode,Central,Healthcare,Clothing & Apparel,1,1943,,
1005556,P00113442,Female,46-50,50,1,Kanyakumari,Southern,Banking,Food,1,19564,,
1005557,P00002542,Female,36-45,41,1,Coimbatore,Western,IT Sector,Food,1,15492,,
1005557,P00112542,Male,36-45,43,0,Sivagangai,Central,Hospitality,Household items,4,3750,,
1005558,P00127042,Female,0-17,15,0,Tirunelveli,Southern,Media,Food,4,11836,,
1005558,P00320942,Male,0-17,13,1,Coimbatore,Western,Healthcare,Clothing & Apparel,3,7150,,
1005558,P00042142,Female,0-17,15,1,Sivagangai,Central,Healthcare,Clothing & Apparel,3,8808,,
1005561,P00117742,Male,26-35,28,1,Trichy,Central,Aviation,Clothing & Apparel,4,7034,,
1005561,P00049442,Male,26-35,28,0,Salem,Western,Govt,Clothing & Apparel,4,5219,,
1005561,P00240142,Male,26-35,32,1,Coimbatore,Western,Construction,Clothing & Apparel,1,7073,,
1005561,P00033442,Male,26-35,30,0,Tiruvallur,Northern,Aviation,Household items,4,3150,,
1005561,P00317842,Male,26-35,35,0,Sivagangai,Central,Automobile,Clothing & Apparel,1,7089,,
1005564,P00337542,Female,46-50,48,0,Trichy,Central,Media,Food,3,4399,,
1005564,P00105142,Female,46-50,47,0,Coimbatore,Western,Healthcare,Food,3,11492,,
1005565,P00146042,Female,18-25,21,1,Theni,Western,Banking,Food,3,15401,,
1005567,P00251242,Female,51-55,54,1,Kanchipuram,Northern,IT Sector,Electronics & Gadgets,2,7898,,
1005567,P00271542,Female,51-55,55,1,Kanchipuram,Northern,Hospitality,Electronics & Gadgets,2,5822,,
1005567,P00221542,Female,51-55,54,0,Kanchipuram,Northern,Lawyer,Clothing & Apparel,2,5366,,
1005567,P00120342,Female,51-55,53,1,Coimbatore,Western,Banking,Games & Toys,4,6590,,
1005567,P00033942,Female,51-55,52,0,Coimbatore,Western,Lawyer,Beauty,4,3042,,
1005567,P00308342,Female,51-55,51,0,Sivagangai,Central,Aviation,Electronics & Gadgets,1,4124,,
1005568,P00000242,Female,18-25,20,0,Kanyakumari,Southern,Healthcare,Clothing & Apparel,1,5305,,
1005568,P00065042,Female,18-25,22,0,Theni,Western,IT Sector,Clothing & Apparel,3,5459,,
1005568,P00254242,Female,18-25,22,0,Erode,Central,Media,Clothing & Apparel,3,5323,,
1005570,P00288042,Female,26-35,30,1,Madurai,Southern,Aviation,Food,2,15240,,
1005570,P00075342,Female,26-35,35,0,Trichy,Central,Agriculture,Footwear & Shoes,4,12886,,
1005570,P00201442,Female,26-35,30,0,Cuddalore,Eastern,Aviation,Clothing & Apparel,2,1883,,
1005571,P00100842,Male,26-35,30,0,Chennai,Northern,Healthcare,Clothing & Apparel,3,7000,,
1005574,P00254242,Female,26-35,35,1,Kanchipuram,Northern,IT Sector,Food,3,15272,,
1005574,P00280942,Female,26-35,35,0,Coimbatore,Western,Retail,Clothing & Apparel,3,7190,,
1005575,P00173942,Female,36-45,41,1,Madurai,Southern,Banking,Food,3,15806,,
1005575,P00240442,Female,36-45,44,0,Tirunelveli,Southern,Lawyer,Sports Products,2,13576,,
1005575,P00077842,Female,36-45,42,1,Sivagangai,Central,Aviation,Electronics & Gadgets,4,7968,,
1005576,P00101042,Female,26-35,34,0,Cuddalore,Eastern,Banking,Clothing & Apparel,4,3516,,
1005576,P00165442,Female,26-35,33,1,Kanyakumari,Southern,Banking,Footwear & Shoes,1,20192,,
1005576,P00277442,Female,26-35,33,0,Theni,Western,Govt,Beauty,3,5948,,
1005576,P00046742,Female,26-35,27,0,Coimbatore,Western,Aviation,Household items,3,2358,,
1005576,P00233542,Female,26-35,30,1,Sivagangai,Central,Food Processing,Games & Toys,4,3228,,
1005578,P00115142,Male,18-25,20,1,Kanyakumari,Southern,Healthcare,Electronics & Gadgets,2,7911,,
1005578,P00313542,Male,18-25,21,0,Salem,Western,IT Sector,Office,1,933,,
1005579,P00028842,Male,36-45,37,0,Ariyalur,Central,Aviation,Pet Care,1,2746,,
1005579,P00248342,Male,36-45,44,1,Kanyakumari,Southern,Aviation,Clothing & Apparel,2,3667,,
1005580,P00311542,Female,46-50,47,0,Sivagangai,Central,Govt,Food,3,19045,,
1005580,P00114442,Female,46-50,46,1,Sivagangai,Central,IT Sector,Electronics & Gadgets,4,8067,,
1005581,P00304242,Female,26-35,34,0,Sivagangai,Central,Aviation,Footwear & Shoes,3,12626,,
1005582,P00244342,Male,46-50,46,1,Trichy,Central,IT Sector,Food,2,11593,,
1005582,P00284842,Female,46-50,47,1,Salem,Western,Automobile,Clothing & Apparel,1,6950,,
1005583,P00286042,Female,55+,84,0,Kanyakumari,Southern,Healthcare,Household items,1,3753,,
1005585,P00121342,Female,26-35,32,0,Kanyakumari,Southern,Agriculture,Food,3,11494,,
1005585,P00288942,Female,26-35,34,1,Kanyakumari,Southern,Food Processing,Footwear & Shoes,2,4553,,
1005585,P00044442,Female,26-35,33,1,Kanyakumari,Southern,Banking,Clothing & Apparel,2,3699,,
1005585,P00346142,Female,26-35,33,0,Theni,Western,Media,Beauty,4,6078,,
1005585,P00209742,Female,26-35,34,0,Sivagangai,Central,Construction,Food,3,15273,,
1005586,P00184942,Female,36-45,39,1,Coimbatore,Western,Govt,Clothing & Apparel,4,7083,,
1005588,P00125742,Male,26-35,28,0,Sivagangai,Central,Banking,Games & Toys,1,16337,,
1005593,P00004742,Female,51-55,53,1,Kanchipuram,Northern,Banking,Food,3,19255,,
1005593,P00025442,Female,51-55,53,1,Sivagangai,Central,Healthcare,Tupperware,2,8362,,
1005594,P00086342,Male,46-50,50,0,Sivagangai,Central,Healthcare,Food,1,11687,,
1005594,P00357642,Male,46-50,48,0,Sivagangai,Central,Automobile,Clothing & Apparel,4,5246,,
1005595,P00249542,Female,26-35,30,0,Cuddalore,Eastern,Govt,Clothing & Apparel,1,5400,,
1005595,P00209742,Female,26-35,33,0,Kanyakumari,Southern,Hospitality,Food,1,12009,,
1005596,P00084842,Male,36-45,39,0,Madurai,Southern,IT Sector,Electronics & Gadgets,4,10022,,
1005597,P00031942,Male,18-25,19,0,Trichy,Central,Banking,Food,2,19027,,
1005597,P00010842,Male,18-25,21,1,Coimbatore,Western,IT Sector,Footwear & Shoes,1,16828,,
1005598,P00358342,Female,18-25,24,0,Kanchipuram,Northern,Hospitality,Food,2,11767,,
1005599,P00052042,Female,36-45,42,0,Coimbatore,Western,IT Sector,Electronics & Gadgets,4,7830,,
1005600,P00330442,Male,46-50,46,1,Trichy,Central,Govt,Beauty,1,5940,,
